id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,10000,10000,10000, 36 months,14.47,344.07,C,C2,operator ,10+ years,RENT,80000,Not Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,605xx,IL,7.5,0,Nov-2010,2,26,101,10,1,4950,16.4,23,f,0.00,0.00,10005.4647777778,10005.46,10000.00,5.46,0.0,0.0,0.0,Jan-2019,10017.52,,Feb-2019,0,,1,Individual,,,,0,807,11581,1,1,1,2,3,6631,93,1,3,2610,31,30200,1,10,6,5,1158,11896,22.8,0,0,97,75,9,3,0,13,26,2,26,0,3,9,3,5,11,9,12,9,10,0,0,0,2,95.5,33.3,1,0,37317,11581,15400,7117,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,19.92,185.62,D,D3,Technician,8 years,RENT,52166,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,980xx,WA,11.13,1,Sep-1999,0,21,,8,0,5128,71.2,9,f,4793.06,4793.06,362.94,362.94,206.94,156.00,0.0,0.0,0.0,Feb-2019,185.62,Mar-2019,Feb-2019,0,21,1,Individual,,,,0,0,14929,1,1,0,1,16,9801,85,3,6,1433,80,7200,2,0,0,7,1866,1656,70.4,0,0,230,28,5,5,0,5,,16,,1,6,7,6,6,2,7,7,7,8,0,0,1,3,88.9,50,0,0,18789,14929,5600,11589,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,14975, 36 months,8.19,471.37,A,A4,,< 1 year,MORTGAGE,120000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,920xx,CA,3.27,0,Jun-2006,0,,,10,0,7438,19.1,11,f,14259.49,14235.73,932.5,930.95,740.51,191.99,0.0,0.0,0.0,Feb-2019,471.37,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,661705,2,0,0,1,22,0,,4,9,3584,19,38900,0,0,2,10,66171,26726,20.5,0,0,22,21,3,3,1,3,,7,,0,3,4,7,7,1,9,9,4,10,0,0,0,4,100,0,0,0,679900,7438,33600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,17975, 36 months,8.19,565.64,A,A4,Technician,1 year,MORTGAGE,75000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,891xx,NV,22.82,0,Jul-2007,1,73,,10,0,6064,12.9,30,f,16205.91,16183.40,2019.0,2016.20,1794.09,224.91,0.0,0.0,0.0,Feb-2019,565.64,Mar-2019,Feb-2019,0,73,1,Individual,,,,0,0,51214,1,2,1,3,9,43671,81,2,4,2506,27,47000,4,1,3,8,5121,33036,15.5,0,0,137,134,2,2,0,2,73,2,73,1,5,5,6,12,12,7,16,5,10,0,0,0,4,86.7,0,0,0,106866,51214,39100,54620,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,1200,1200,1200, 36 months,8.81,38.06,A,A5,Local Sales Manager,1 year,MORTGAGE,58000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,750xx,TX,23.51,4,Oct-1997,0,19,,4,0,10564,99.7,31,f,1141.29,1141.29,75.24,75.24,58.71,16.53,0.0,0.0,0.0,Feb-2019,38.06,Mar-2019,Feb-2019,0,19,1,Individual,,,,0,0,170717,0,2,0,1,23,17193,41,0,0,10564,53,10600,0,0,0,1,42679,36,99.7,1,0,142,254,32,23,1,254,19,,19,6,1,1,1,8,7,1,22,1,4,0,0,4,0,77.4,100,0,0,213533,27757,10600,41904,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,14.47,235.13,C,C2,Selling Specialist,< 1 year,RENT,45000,Not Verified,Dec-2018,Current,n,,,other,Other,113xx,NY,2.53,0,Jul-2004,1,37,,6,0,1334,7.5,23,f,9769.53,9769.53,458.2,458.20,230.47,227.73,0.0,0.0,0.0,Feb-2019,235.13,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,1334,2,0,0,0,28,0,,2,2,0,8,17700,0,0,1,2,222,10100,0,0,0,119,173,3,3,0,118,40,4,40,0,0,1,1,7,4,6,17,1,6,0,0,0,2,87,0,0,0,17700,1334,10100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,8.19,377.09,A,A4,Nurse Practitioner,10+ years,MORTGAGE,117246,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,071xx,NJ,15.51,0,Aug-1998,0,57,,14,0,7041,38.7,27,f,11407.61,11407.61,745.99,745.99,592.39,153.60,0.0,0.0,0.0,Feb-2019,377.09,Mar-2019,Feb-2019,0,57,1,Individual,,,,0,0,257210,0,2,1,1,11,19883,50,0,1,2928,47,18200,4,0,7,2,18372,6590,48.9,0,0,80,244,18,11,3,18,57,11,57,9,6,9,6,12,3,11,21,9,14,0,0,0,1,69.2,0,0,0,330776,26924,12900,39671,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,8750, 36 months,12.98,303.16,B,B5,Student Support Specialist,3 years,RENT,54000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,925xx,CA,24.53,0,Apr-2005,0,38,,9,0,14711,75.1,16,f,8586.15,8347.65,596.58,580.01,413.85,182.73,0.0,0.0,0.0,Feb-2019,303.16,Mar-2019,Feb-2019,0,38,1,Individual,,,,0,0,37804,2,3,1,1,11,23093,69,2,4,9739,71,19600,2,4,2,5,4200,4261,69.6,0,0,152,164,1,1,0,33,39,11,38,2,1,5,2,4,7,6,9,5,9,0,0,0,3,68.8,50,0,0,53248,37804,14000,33648,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 60 months,10.33,235.51,B,B1,Senior Market Risk Analyst ,3 years,RENT,80000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,681xx,NE,7.77,0,Jul-2007,1,59,,15,0,11181,65.8,20,f,10717.15,10717.15,461.55,461.55,282.85,178.70,0.0,0.0,0.0,Feb-2019,235.51,Mar-2019,Feb-2019,0,59,1,Individual,,,,0,320,122228,1,13,0,0,39,111047,128,1,1,10281,118,17000,0,0,1,1,8149,4719,68.5,0,0,131,137,5,5,0,137,,5,,1,1,2,1,1,17,2,3,2,15,0,0,0,1,45,0,0,0,104012,122228,15000,87012,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500, 36 months,17.97,90.35,D,D1,,n/a,MORTGAGE,45000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,294xx,SC,18.88,0,Apr-1992,1,,,9,0,5242,20.4,17,f,2393.38,2393.38,176.96,176.96,106.62,70.34,0.0,0.0,0.0,Feb-2019,90.35,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,20379,1,3,2,3,3,15137,93,0,2,2649,49,25700,3,0,2,5,2264,11551,18.7,0,0,40,320,20,3,0,20,,4,,0,1,2,2,6,4,6,13,2,9,0,0,0,2,100,50,0,0,42020,20379,14200,16320,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,18.94,777.23,D,D2,director dept of public health,10+ years,MORTGAGE,85000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,019xx,MA,13.83,2,Sep-2001,0,2,,15,0,10755,42.2,37,w,29387.75,29387.75,1507.11,1507.11,612.25,894.86,0.0,0.0,0.0,Feb-2019,777.23,Mar-2019,Feb-2019,0,51,1,Joint App,137000,15.67,Not Verified,0,0,464128,0,6,1,1,7,137957,104,0,0,4176,90,25500,2,0,3,1,30942,11352,27.7,0,0,207,158,56,7,3,56,46,1,10,1,2,6,3,4,25,7,8,6,15,0,0,0,1,77.8,33.3,0,0,556415,148712,15700,129661,27549,Sep-2001,1,3,13,55.1,4,8,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2500, 36 months,18.94,91.57,D,D2,Claims manager ,10+ years,MORTGAGE,95000,Not Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,751xx,TX,17.34,0,Dec-2002,0,34,,15,0,6438,31.0,23,f,0.00,0.00,2562.5534196033,2562.55,2500.00,62.55,0.0,0.0,0.0,Feb-2019,2566.5,,Feb-2019,0,35,1,Individual,,,,0,808,80506,2,2,1,2,6,72568,,4,5,4636,36,20800,2,0,3,8,5367,7316,39,0,0,121,157,0,0,1,0,,3,34,1,3,6,5,5,8,12,13,6,15,0,0,0,6,69.6,0,0,0,121682,80506,12000,99382,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,8.81,126.85,A,A5,Manager ,1 year,RENT,20000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,948xx,CA,7.02,0,May-2015,0,,,2,0,3902,78.0,2,w,3804.32,3804.32,250.76,250.76,195.68,55.08,0.0,0.0,0.0,Feb-2019,126.85,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,3902,0,0,0,0,,0,,0,0,3007,78,5000,0,0,2,0,1951,1098,78,0,0,,43,27,27,0,27,,12,,0,2,2,2,2,0,2,2,2,2,0,0,0,0,100,50,0,0,5000,3902,5000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,18000,18000,18000, 60 months,25.34,531.92,E,E3,Loan consultant,< 1 year,MORTGAGE,95000,Source Verified,Dec-2018,Current,n,,,car,Car financing,750xx,TX,13.16,0,Dec-2005,0,,,8,0,12761,57.7,19,w,17693.15,17693.15,1025.83,1025.83,306.85,718.98,0.0,0.0,0.0,Feb-2019,531.92,Mar-2019,Feb-2019,0,,1,Individual,,,,0,5904,23934,0,2,1,1,12,11173,43,1,4,4126,50,22100,1,5,1,5,2992,5919,68.2,0,0,156,145,8,8,2,8,,12,,0,4,5,5,7,9,6,8,5,8,0,0,0,2,100,20,0,0,48100,23934,18600,26000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,15.02,277.41,C,C3,Senior Manager,10+ years,MORTGAGE,158000,Verified,Dec-2018,Current,n,,,other,Other,302xx,GA,27.09,0,May-1998,2,27,,28,0,56813,85.7,50,w,7643.22,7643.22,498.09,498.09,356.78,141.31,0.0,0.0,0.0,Feb-2019,277.41,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,414652,3,10,3,6,6,161592,77,1,3,8396,80,66300,2,9,5,9,14809,3285,86.6,0,0,141,247,0,0,6,13,,0,27,0,6,15,7,11,17,17,27,15,28,0,0,0,4,95.9,71.4,0,0,449664,218405,24500,177030,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,12.98,505.27,B,B5,Educator,4 years,RENT,55000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,803xx,CO,11.7,1,Apr-1992,1,23,70,10,1,16801,65.9,21,w,14656.98,14656.98,494.46,494.46,343.02,151.44,0.0,0.0,0.0,Feb-2019,510.68,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,16801,1,0,0,0,163,0,,1,4,11870,66,25500,0,0,1,4,1867,5047,75.9,0,0,163,320,3,3,1,3,23,3,23,0,4,7,6,13,1,10,19,7,9,0,0,0,1,84.2,33.3,1,0,25500,16801,20900,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,13000,13000,13000, 36 months,7.56,404.74,A,A3,,< 1 year,RENT,99000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,914xx,CA,7.48,0,Oct-2013,0,,,6,0,6691,18.7,10,w,12352.29,12352.29,801.29,801.29,647.71,153.58,0.0,0.0,0.0,Feb-2019,404.74,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,7829,0,1,0,0,33,1138,8,0,0,3369,16,35800,1,0,2,0,1305,23769,20.2,0,0,33,62,25,25,0,28,,1,,0,4,5,4,8,1,5,9,5,6,0,0,0,0,100,0,0,0,49400,7829,29800,13600,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 36 months,13.56,339.65,C,C1,,n/a,MORTGAGE,69780,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,26.95,0,Jul-1981,0,,,9,0,41046,74.8,18,w,9544.14,9544.14,668.0,668.00,455.86,212.14,0.0,0.0,0.0,Feb-2019,339.65,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,212854,0,0,0,0,44,0,,1,2,15831,75,54900,0,0,0,2,23650,3382,88.6,0,0,147,449,11,11,2,20,,20,,0,4,7,4,5,4,8,11,7,9,0,0,0,1,100,75,0,0,258784,41046,29700,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,27.27,460.46,E,E5,Lobby attendent,10+ years,RENT,33000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,410xx,KY,17.49,0,Dec-2006,0,,,10,0,7535,85.6,20,w,14692.24,14692.24,951.91,951.91,307.76,644.15,0.0,0.0,0.0,Feb-2019,493.0,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,8115,0,1,0,1,18,580,25,0,2,1966,73,8800,1,0,0,3,812,171,96.4,0,0,140,144,16,16,0,24,,16,,0,4,9,4,4,11,9,9,9,10,0,0,0,0,100,100,0,0,11130,8115,4700,2330,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,7.56,311.34,A,A3,Manager ,1 year,OWN,40000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,427xx,KY,16.35,0,Dec-2006,0,,,6,0,8412,45.2,10,w,9501.76,9501.76,616.38,616.38,498.24,118.14,0.0,0.0,0.0,Feb-2019,311.34,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,9078,0,3,0,0,36,666,4,0,1,6718,25,18600,0,1,0,1,1513,5882,53.3,0,0,135,144,20,20,0,120,,15,,0,1,2,2,4,4,3,6,2,6,0,0,0,0,100,50,0,0,35900,9078,12600,17300,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8500,8500,8500, 36 months,6.46,260.37,A,A1,Teacher,< 1 year,RENT,33750,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,613xx,IL,10.95,0,Jul-2014,1,,,7,0,6218,26.6,13,w,8069.62,8069.62,516.16,516.16,430.38,85.78,0.0,0.0,0.0,Feb-2019,260.37,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,64160,1,2,1,4,2,57942,87,1,3,3011,54,23400,0,0,2,7,9166,14482,30,0,0,51,53,7,2,0,7,,0,,0,3,3,4,4,8,5,5,3,7,0,0,0,2,100,25,0,0,83847,64160,20700,60447,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,3000,3000,2975, 36 months,16.91,106.83,C,C5,Business Analyst,10+ years,RENT,90450,Not Verified,Dec-2018,Current,n,,,other,Other,945xx,CA,8.61,0,Dec-2008,2,,,10,0,19714,22.0,13,f,2935.44,2910.98,104.01,103.14,64.56,39.45,0.0,0.0,0.0,Feb-2019,108.24,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,24737,1,2,0,1,18,5023,56,2,6,5159,25,89800,0,0,3,7,2474,70086,22,0,0,36,120,6,6,0,6,,1,,0,6,6,8,8,4,8,9,6,10,0,0,0,2,100,0,0,0,98800,24737,89800,9000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 60 months,10.72,648.1,B,B2,underground miner,10+ years,OWN,95000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,250xx,WV,41.87,0,Oct-1992,1,,,17,0,15999,25.4,46,w,29236.40,29236.40,1269.4,1269.40,763.60,505.80,0.0,0.0,0.0,Feb-2019,648.1,Mar-2019,Feb-2019,0,,1,Joint App,133000,31.29,Not Verified,0,163,151963,4,6,4,7,1,135964,78,1,4,5000,49,66200,7,0,8,11,8939,34973,27.1,0,0,125,314,2,1,0,2,,1,,0,7,9,8,9,28,11,18,9,17,0,0,0,5,100,25,0,0,223642,151963,46700,157442,27564,Oct-1992,1,0,15,31.4,5,13,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,19000,19000, 60 months,17.97,482.17,D,D1,,n/a,RENT,32100,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,765xx,TX,22.58,0,Sep-2005,0,,,9,0,10099,60.8,19,w,18802.35,18802.35,501.15,501.15,197.65,303.50,0.0,0.0,0.0,Feb-2019,529.6,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,17427,1,1,0,0,26,7328,70,1,1,4902,64,16600,0,0,0,1,1936,345,95.7,0,0,148,159,1,1,0,100,,,,0,3,6,3,4,6,8,13,6,9,0,0,0,1,100,100,0,0,27100,17427,8100,10500,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,7.02,370.64,A,A2,Logistics ,3 years,MORTGAGE,65000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,880xx,NM,17.56,0,Jun-1992,0,,,11,0,29933,47.2,21,w,11397.36,11397.36,734.26,734.26,602.64,131.62,0.0,0.0,0.0,Feb-2019,370.64,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,172656,0,2,0,0,27,7734,60,1,1,12382,49,63400,0,6,0,1,15696,30404,44.4,0,0,150,318,12,12,2,46,,,,0,3,4,4,5,8,8,11,4,11,0,0,0,1,100,0,0,0,240647,37667,54700,13000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000, 36 months,11.31,263.09,B,B3,Quality Inspector,8 years,RENT,31000,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,075xx,NJ,31.17,0,Dec-2005,0,28,,17,0,8304,22.0,23,w,7622.85,7622.85,518.64,518.64,377.15,141.49,0.0,0.0,0.0,Feb-2019,263.09,Mar-2019,Feb-2019,0,,1,Joint App,64000,30.24,Source Verified,0,0,210616,1,1,1,1,9,18202,79,1,5,2582,42,37800,2,0,2,7,13164,16466,23.8,0,0,9,156,4,4,1,4,,9,,0,4,7,7,11,1,14,20,7,17,0,0,0,2,95.7,0,0,0,249295,26506,21600,22992,14612,Sep-2013,0,0,5,102.2,2,7,0,0,2,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,16.91,178.04,C,C5,Educator,3 years,MORTGAGE,51300,Not Verified,Dec-2018,Current,n,,,medical,Medical expenses,270xx,NC,37.4,0,Nov-2002,0,35,,11,0,42141,84.1,15,w,4783.32,4783.32,349.03,349.03,216.68,132.35,0.0,0.0,0.0,Feb-2019,178.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,222200,0,4,0,1,19,96628,25,0,1,20554,63,50100,1,0,0,2,20200,6261,85.9,0,0,131,193,24,19,1,24,40,19,35,0,4,5,4,4,6,6,8,5,11,0,0,0,0,86.7,100,0,0,257195,138769,44300,107095,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,12.98,909.72,B,B5,,n/a,MORTGAGE,145000,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,764xx,TX,15.74,0,Jan-1980,1,24,,8,0,7402,77.9,34,w,39040.73,39040.73,1776.17,1776.17,959.27,816.90,0.0,0.0,0.0,Feb-2019,909.72,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,448922,0,2,1,2,9,87681,,0,0,2197,78,9500,8,6,9,2,56115,1679,76,0,0,199,467,45,9,3,45,,2,,0,4,5,4,8,17,5,14,5,8,0,0,0,1,97.1,25,0,0,488432,95083,7000,98932,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,8.81,634.23,A,A5,lineman,1 year,MORTGAGE,100000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,693xx,NE,11.74,1,Aug-1994,0,4,,5,0,7861,77.0,18,w,19021.63,19021.63,1253.78,1253.78,978.37,275.41,0.0,0.0,0.0,Feb-2019,634.23,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,67180,0,2,1,1,12,35318,78,0,0,5266,77,10200,0,1,1,2,13436,5100,77,0,0,170,292,27,12,4,27,,12,,0,2,2,5,5,5,2,10,2,5,,0,0,1,94,100,0,0,87041,43179,10200,45041,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,6.46,612.62,A,A1,,< 1 year,OWN,120000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,926xx,CA,12.68,0,Feb-1990,0,,,7,0,3974,3.6,12,w,18987.38,18987.38,1214.47,1214.47,1012.62,201.85,0.0,0.0,0.0,Feb-2019,612.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,10683,0,1,0,0,56,6709,,0,0,3115,4,110000,0,0,0,0,1781,106026,3.6,0,0,143,346,35,35,0,35,,,,0,3,3,6,8,2,6,10,3,7,0,0,0,0,100,0,0,0,171929,10683,110000,61929,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,16.14,487.86,C,C4,,n/a,RENT,55000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,752xx,TX,13.64,0,Jan-2015,0,,,10,0,3236,12.6,14,w,19559.34,19559.34,948.82,948.82,440.66,508.16,0.0,0.0,0.0,Feb-2019,487.86,Mar-2019,Feb-2019,0,,1,Joint App,61500,22.6,Not Verified,0,0,22227,1,2,0,1,22,18991,75,1,4,2454,44,25600,3,0,4,5,2223,16264,16.6,0,0,30,47,5,5,0,5,,2,,0,3,3,6,7,2,8,12,3,10,0,0,0,1,100,0,0,0,50898,22227,19500,25298,4309,Oct-2009,4,0,6,17,3,5,0,1,27,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 36 months,11.8,1324.76,B,B4,Consultant,5 years,RENT,60000,Verified,Dec-2018,Current,n,,,house,Home buying,175xx,PA,4.86,0,Dec-1999,0,,,3,0,11433,34.0,10,w,39068.57,39068.57,1364.1,1364.10,931.43,432.67,0.0,0.0,0.0,Feb-2019,1403.43,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,11433,0,0,0,0,34,0,,0,0,7825,34,33600,0,0,0,0,3811,22167,34,0,0,34,228,25,25,1,25,,,,0,2,2,3,4,1,3,8,2,3,0,0,0,0,100,0,0,0,33600,11433,33600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 60 months,16.91,620.11,C,C5,,n/a,RENT,36000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,7.57,0,Sep-2010,0,53,,6,0,2206,19.0,23,w,24460.59,24460.59,1204.99,1204.99,539.41,665.58,0.0,0.0,0.0,Feb-2019,620.11,Mar-2019,Feb-2019,0,,1,Joint App,53000,15.66,Not Verified,0,0,2521,0,1,0,0,35,315,7,1,1,2206,15,11600,0,0,0,1,420,6294,26,0,0,52,98,8,8,0,31,53,,53,0,1,1,3,13,2,5,21,1,6,0,0,0,1,95.7,33.3,0,0,16350,2521,8500,4750,14450,Feb-2011,0,0,13,60.4,0,21,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,16.14,422.72,C,C4,Process Improvement Specialist,< 1 year,RENT,50000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,852xx,AZ,1.99,1,Jul-2014,1,21,,4,0,896,28.9,12,w,11473.85,11473.85,829.3,829.30,526.15,303.15,0.0,0.0,0.0,Feb-2019,422.72,Mar-2019,Feb-2019,0,21,1,Individual,,,,0,0,896,0,0,0,0,49,0,,0,2,869,29,3100,0,0,1,2,224,1704,34.5,0,0,49,53,17,17,0,19,21,1,21,0,2,2,3,8,1,4,10,2,4,0,0,1,0,75,0,0,0,3100,896,2600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,10.72,326.07,B,B2,Researcher,9 years,MORTGAGE,90000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,193xx,PA,27.25,0,Sep-1998,1,,,15,0,44976,50.0,28,w,9524.41,9524.41,643.21,643.21,475.59,167.62,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,242383,1,3,1,2,8,42554,66,1,1,13946,57,89900,2,0,2,4,16159,34712,56,0,0,173,243,6,6,2,31,,6,,0,6,7,9,15,7,11,19,7,15,0,0,0,2,100,55.6,0,0,324312,87530,78900,64912,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
